NZSP-89.982031-142.918769
YALA-27.334167 133.626389
SCHA-27.296667 -70.413611
SSKU-27.287222 -50.603889
YMNE-27.286389 120.554722
SCAT-27.261667 -70.779167
SGEN-27.221975 -55.835022
XCHA-27.216389 -61.209167
YRED-27.206667 153.067778
FATW-27.202806  22.480833
SSCK-27.180556 -52.051111
SSJA-27.172778 -51.551667
SDEN-27.166667 -48.621667
SCIP-27.164722-109.421667
SSLN-27.159722 -49.542778
YDAY-27.155278 151.267222
SBCH-27.133889 -52.661944
FAMJ-27.083056  29.785000
SCCL-27.078333 -70.795278
FAPF-27.002222  30.843889
SSVI-26.999722 -51.141389
SBNF-26.878611 -48.650833
SSXX-26.875556 -52.373056
FAKD-26.866667  26.716667
SGMZ-26.839758 -55.328914
SANT-26.838333 -65.104444
FQPO-26.833333  32.833333
SSBL-26.832778 -49.093611
YMLS-26.806111 150.169722
SBCD-26.789722 -50.939722
SSOE-26.781111 -53.503333
FATT-26.778556  29.338400
YCCA-26.769444 150.616667
SARS-26.753611 -60.492222
FYLZ-26.685278  15.245556
FAPS-26.668292  27.084108
YWLU-26.629167 120.220556
YMEK-26.611667 118.547778
YQLP-26.608611 144.257222
YBSU-26.603333 153.091111
YKRY-26.580833 151.841111
YROM-26.545278 148.775000
XMTL-26.544167 -54.723889
FYKT-26.538889  18.111667
FDMS-26.529167  31.307500
FASC-26.520556  29.172222
SSPS-26.472222 -51.975556
YJUN-26.421111 120.577500
YBCV-26.413333 146.262500
SATD-26.396944 -54.574722
FDSK-26.358658  31.717136
SCRA-26.332500 -70.607222
SCES-26.308333 -69.751667
FASI-26.250000  28.400000
